,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Synonyms,Themes,Genre,German,Spanish,Demographics,French
68,팬티히어로,Pantie Hero,['TV'],26,Finished Airing,"Apr 25, 2023 to Dec 5, 2023",['Spring 2023'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],11 min. per ep.,PG - Children,[],#18474,#23215,128,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Pantie Hero,,,['Comedy'],,,,
69,내 마음은 무지,,['TV'],26,Finished Airing,"Apr 1, 2023 to May 13, 2023",['Spring 2023'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],5 min. per ep.,PG - Children,[],#18042,#23467,122,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Nae Maeumeun Muji,,,['Comedy'],,,,
70,鷹の爪外伝「秘密厩舎 馬の蹄」,,['TV'],4,Finished Airing,"May 4, 2023 to May 25, 2023",['Spring 2023'],Thursdays at 23:10 (JST),"None found,","None found,",['DLE'],Original,"['Comedy', 'Sports']",,,2 min. per ep.,PG-13 - Teens 13 or older,[],#14690,#26138,77,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (TV) Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Grand Prix""', '']","Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume""",Uma no Tsume,,,,,,
71,ONE PIECE,One Piece,['TV'],Unknown,Currently Airing,"Oct 20, 1999 to ?",['Fall 1999'],Sundays at 09:30 (JST),"['Fuji TV', 'TAP', 'Shueisha']","['Funimation', '4Kids Entertainment']",['Toei Animation'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,['Shounen'],24 min.,PG-13 - Teens 13 or older,8.73,#51,#17,"2,493,166","234,360",1417552,"Barely surviving in a barrel after passing through a terrible whirlpool at sea, carefree Monkey D. Luffy ends up aboard a ship under attack by fearsome pirates. Despite being a naive-looking teenager, he is not to be underestimated. Unmatched in battle, Luffy is a pirate himself who resolutely pursues the coveted One Piece treasure and the King of the Pirates title that comes with it. The late King of the Pirates, Gol D. Roger, stirred up the world before his death by disclosing the whereabouts of his hoard of riches and daring everyone to obtain it. Ever since then, countless powerful pirates have sailed dangerous seas for the prized One Piece only to never return. Although Luffy lacks a crew and a proper ship, he is endowed with a superhuman ability and an unbreakable spirit that make him not only a formidable adversary but also an inspiration to many. As he faces numerous challenges with a big smile on his face, Luffy gathers one-of-a-kind companions to join him in his ambitious endeavor, together embracing perils and wonders on their once-in-a-lifetime adventure. [Written by MAL Rewrite]","['Adaptation (Manga) One Piece', 'Adaptation (Light Novel) One Piece: Loguetown-hen']",One Piece,OP,,,,,,
72,ヴィンランド・サガ SEASON2,Vinland Saga Season 2,['TV'],24,Finished Airing,"Jan 10, 2023 to Jun 20, 2023",['Winter 2023'],Tuesdays at 00:30 (JST),"['Dentsu', 'Kodansha', 'Twin Engine']","None found,",['MAPPA'],['Manga'],"['Action', 'Adventure', 'Drama']",,['Seinen'],25 min. per ep.,R - 17+ (violence & profanity),8.81,#32,#298,"716,708","17,200",389612,"After his father's death and the destruction of his village at the hands of English raiders, Einar wishes for a peaceful life with his family on their newly rebuilt farms. However, fate has other plans: his village is invaded once again. Einar watches helplessly as the marauding Danes burn his lands and slaughter his family. The invaders capture Einar and take him back to Denmark as a slave. Einar clings to his mother's final words to survive. He is purchased by Ketil, a kind slave owner and landlord who promises that Einar can regain his freedom in return for working in the fields. Soon, Einar encounters his new partner in farm cultivation—Thorfinn, a dejected and melancholic slave. As Einar and Thorfinn work together toward their freedom, they are haunted by both sins of the past and the ploys of the present. Yet they carry on, grasping for a glimmer of hope, redemption, and peace in a world that is nothing but unjust and unforgiving. [Written by MAL Rewrite]","['Prequel (TV) Vinland Saga', 'Adaptation (Manga) Vinland Saga']",Vinland Saga Season 2,,"['Gore', 'Historical']",,,,,
73,魔王学院の不適合者 II～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,The Misfit of Demon King Academy Ⅱ,['TV'],12,Finished Airing,"Jan 8, 2023 to Sep 24, 2023",['Winter 2023'],Sundays at 00:30 (JST),"['Aniplex', 'Movic', 'AT-X', 'Tokyo MX', 'Q-Tec', 'Docomo Anime Store', 'Medicos Entertainment', 'BS11', 'Yomiuri TV Enterprise', 'Contents Seed', 'Kadokawa', 'ADK Marketing Solutions']",['Aniplex of America'],['SILVER LINK.'],['Light novel'],"['Action', 'Fantasy']",,,23 min. per ep.,R - 17+ (violence & profanity),6.85,#5070,#668,"375,604","4,007",114251,"As peace returns to the demon realm, Anos Voldigoad wishes nothing more than to put his reputation as the Demon King of Tyranny to rest and go back to being a misfit at the prestigious Demon King Academy. Unfortunately, any tranquility is fleeting: sinister demons, kings, and deities plot Anos's demise from the shadows. Rumors spread about the ""Child of God,"" a being whose power may rival that of Anos. To uncover the truth and eliminate the potential threat, Anos must journey deep into the land of spirits. However, the spirit world is shrouded in mystery, and it may only be entered after undergoing a series of difficult trials. With unrivaled power and confidence, Anos braces himself to defeat various formidable enemies with grandiose titles. But he—with the assistance of his trusted allies—will barely have to break a sweat as the true Demon King of Tyranny. [Written by MAL Rewrite]","['Prequel (TV) Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou', 'Sequel (TV) Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2', 'Adaptation (Manga) Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou', 'Adaptation (Light Novel) Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou']","Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou","Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season, The Misfit of Demon King Academy 2nd Season","['Reincarnation', 'School']",,,,,
74,名探偵コナン,Case Closed,['TV'],Unknown,Currently Airing,"Jan 8, 1996 to ?",['Winter 1996'],Saturdays at 18:00 (JST),"['Yomiuri Telecasting', 'Shogakukan', 'Audio Planning U', 'Tokyo Movie', 'Polydor Records']","['Funimation', 'Crunchyroll']",['TMS Entertainment'],['Manga'],"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],24 min.,PG-13 - Teens 13 or older,8.17,#434,#703,"360,534","15,322",164222,"Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child. Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa. Shinichi, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday. [Written by MAL Rewrite]","['Adaptation (Manga) Meitantei Conan', '']",Meitantei Conan,Detective Conan,,,Case Closed,,,
75,NieR:Automata Ver1.1a,,['TV'],12,Finished Airing,"Jan 8, 2023 to Jul 23, 2023",['Winter 2023'],Sundays at 00:00 (JST),"['Aniplex', 'Square Enix']",['Aniplex of America'],['A-1 Pictures'],Game,"['Action', 'Fantasy', 'Sci-Fi']",,,23 min. per ep.,R - 17+ (violence & profanity),7.53,#1854,#827,"313,236","2,297",85900,"In a post-apocalyptic world overrun by alien-crafted ""Machine Lifeforms,"" humanity is preparing for its last stand. Forced to retreat to the Moon for safety, humans are pinning their hopes on a group of man-made androids known as YoRHa soldiers. Led by the all-purpose battle android YoRHa 2-gou B-gata ""2B,"" the group will fight to take control of the Earth back from its invaders. As war against the machines rages on, the YoRHa slowly begin to see the first shards of truth underlying the brutal conflict. Facing the harsh reality before her, the unwavering warrior 2B starts to question her very existence and just how much she must sacrifice for the sake of humanity. [Written by MAL Rewrite]","['Sequel (TV) NieR:Automata Ver1.1a Part 2', '']",NieR:Automata Ver1.1a,,,,,,,
76,久保さんは僕を許さない,Kubo Won't Let Me Be Invisible,['TV'],12,Finished Airing,"Jan 10, 2023 to Jun 20, 2023",['Winter 2023'],Tuesdays at 21:30 (JST),"['Pony Canyon', 'AT-X', 'Tokyo MX', 'Glovision', 'Shueisha', 'bilibili', 'Kadokawa', 'R11R']",['Sentai Filmworks'],['PINE JAM'],['Manga'],"['Comedy', 'Romance']",,['Seinen'],24 min. per ep.,PG-13 - Teens 13 or older,7.55,#1774,#1144,"226,972","1,639",89370,"Junta Shiraishi is a high school student with one simple goal—to enjoy his youth. However, achieving this goal is not so straightforward since Shiraishi is effectively invisible to his peers; even his teachers routinely fail to notice his presence. In fact, there is a rumor circulating that whoever manages to spot him will receive good luck. But there is one person who notices Shiraishi's presence without fail. Seated right next to him, Nagisa Kubo is determined not to let him quietly fade into the background. Unfortunately for him, this means that Shiraishi finds himself in some peculiar situations, all orchestrated by Kubo. Despite this, Kubo's playful antics might just be the catalyst needed to spark the thrilling youth that Shiraishi longs for. [Written by MAL Rewrite]","['Adaptation (Manga) Kubo-san wa Mob wo Yurusanai', '']",Kubo-san wa Mob wo Yurusanai,"Kubo-san wa Boku wo Yurusanai, Kubo-san Doesn't Leave Me Be (a Mob)","['Love Status Quo', 'School']",,,,,
77,ゴールデンカムイ,Golden Kamuy Season 4,['TV'],13,Finished Airing,"Oct 3, 2022 to Jun 26, 2023",['Fall 2022'],Mondays at 23:00 (JST),"['NBCUniversal Entertainment Japan', 'Tokyo MX', 'Good Smile Company', 'Sammy', 'Shueisha', 'JR East Marketing & Communications', 'Twin Engine']","None found,","[""Brain's Base""]",['Manga'],"['Action', 'Adventure']",,['Seinen'],23 min. per ep.,R - 17+ (violence & profanity),8.12,#496,#2117,"106,871",618,39296,"The race to obtain the lost Ainu gold is nearing its peak, as even more formidable ex-prisoners are set on keeping their tattooed skins intact. Saichi ""The Immortal"" Sugimoto and Asirpa can finally move forward together, but Asirpa's time with Kiroranke and Ogata Hyakunosuke has slightly altered her ambition and strengthened her determination. As their party leaves the Russian territory, they gain a peculiar follower. Meanwhile, Toshizou Hijikata's crew makes major moves to get invaluable skins, falling into the poisonous trap of a dangerous convict. Although each group possesses a strong advantage over the others, even First Lieutenant Tokushirou Tsurumi—the most powerful and ruthless contender—cannot advance without Asirpa's help. However, his ominous plans for when they will inevitably meet remain a mystery. [Written by MAL Rewrite]","['Prequel (TV) Golden Kamuy 3rd Season', 'Sequel (TV) Golden Kamuy: Saishuushou', 'Adaptation (Manga) Golden Kamuy', '']",Golden Kamuy 4th Season,,"['Adult Cast', 'Historical', 'Military']",,,,,
78,クレヨンしんちゃん,Shin Chan,['TV'],Unknown,Currently Airing,"Apr 13, 1992 to ?",['Spring 1992'],Fridays at 19:30 (JST),['TV Asahi'],['Funimation'],['Shin-Ei Animation'],['Manga'],"['Comedy', 'Ecchi']",['School'],['Seinen'],21 min.,G - All Ages,7.80,#1028,#2400,"87,968","1,328",42153,"There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon. Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with. [Written by MAL Rewrite]","['Adaptation (Manga) Crayon Shin-chan', '']",Crayon Shin-chan,,,,Shin Chan,Shin Chan,,
79,あやかしトライアングル,,['TV'],12,Finished Airing,"Jan 10, 2023 to Sep 26, 2023",['Winter 2023'],Tuesdays at 01:00 (JST),"['Aniplex', 'Yomiuri Telecasting', 'Chugai Mining', 'Shueisha', 'BS11', 'Marui Group', 'Studio Tenjin']","None found,",['Connect'],['Manga'],"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",,['Shounen'],23 min. per ep.,R+ - Mild Nudity,6.43,#7546,#2549,"80,166",306,20977,"Ayakashi are strange, supernatural creatures invisible to the majority of people. Though most are harmless, some ayakashi attack humans to devour their life force. Exorcist ninjas are tasked with protecting people from these spiteful spirits. Matsuri Kazamaki is a young exorcist ninja born to a prestigious clan. His childhood friend, Suzu Kanade, is an ayakashi medium—an individual with immense vitality that attracts ayakashi. Matsuri deems all ayakashi threatening and wishes to keep Suzu as far from them as possible, but this clashes with her desire to remain close to them. One day, the pair encounters Shirogane, the ""King of Ayakashi,"" who is hellbent on consuming Suzu. As she is about to be eaten, Matsuri comes to the rescue and manages to seal the ayakashi's powers—but not before Shirogane takes revenge by turning him into a girl! Until he finds a way to transform back, Matsuri must adjust to his new, peculiar lifestyle while fighting against hostile ayakashi. Moreover, Suzu is now conflicted about her feelings toward Matsuri—further plunging their relationship into a state of ambiguity. [Written by MAL Rewrite]","['Adaptation (Manga) Ayakashi Triangle', '']",Ayakashi Triangle,,"['Magical Sex Shift', 'Mythology']",,,,,
