,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
216,Let's go! Anpanman: Sparkle! Princess Vanilla of the Land of Ice Cream,それいけ! アンパンマン きらめけ! アイスの国のバニラ姫,Anpanman: Twinkle! Princess Vanilla of Ice Cream Land,,,,['Movie'],1,Finished Airing,"Jun 28, 2019",,,"None found,","None found,","None found,",Picture book,"['Comedy', 'Fantasy']",,['Kids'],1 hr. 1 min.,PG - Children,[],#14520,#17792,434,1,,"The film's story centers on Princess Vanilla, a princess in a land of ice cream, but who nevertheless is unable to create ice cream herself, no matter how much she practices every day. Finally fed up with her lack of ability, she flees her palace, and soon meets Anpanman and Kokin-chan. While traveling with them, she learns the reason why she can't create ice cream. Meanwhile, Baikinman attacks the land of ice cream while Princess Vanilla is missing. (Source: ANN)",[],Sore Ike! Anpanman: Kirameke! Ice no Kuni no Vanilla-hime,,,
217,My Name is Red-Haired Anne,ANNE’s SECRET DIARY,,,,,['Movie'],3,Finished Airing,"Jun 28, 2019",,,"None found,","None found,","None found,",Other,"['Avant Garde', 'Drama']",['Music'],,4 min. per ep.,PG-13 - Teens 13 or older,6.00,#9907,#17925,425,1,156,"Videos directed by mareykrap that were featured at the My Name is Red-Haired Anne art exhibition in Seoul, South Korea, which showcases the artistic talents of Korean artists through the imaginative retelling and reinterpretation of Anne of Green Gables. These videos were used for the 1st chapter of the exhibit titled ""A Poor Orphan Girl"".",[],Anne's Secret Diary,,,
218,,片腕,One Arm,,,,['Movie'],1,Finished Airing,"Jun 11, 2019",,,"None found,","None found,",['Genco'],Novel,,,,30 min.,PG-13 - Teens 13 or older,[],#19329,#19113,337,0,,A woman lends an admirer her arm for the course of one night for him to find pleasure with it... An eerie erotic short story by Nobel Prize laureat Kawabata Yasunari is turned into minimalist animation of dazzling beauty indebted to Alfons Maria Mucha. A true gem created by two anime giants. (Source: IFFR),[],Kataude,,['Drama'],
219,"Qiaohu and the Fantastic Flying Ship, Qiaohu da Feichuan Lixian Ji",映画しまじろう しまじろうとそらとぶふね,,,,,['Movie'],1,Finished Airing,"Apr 13, 2019",,,['The Answer Studio'],"None found,",['Shanghai Animation Film Studio'],Original,,,['Kids'],1 hr. 20 min.,PG - Children,[],#14237,#19291,326,1,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shimajirou no Wow! Movie 8: Shimajirou to Soratobu Fune,,,
220,,害怕被碰觸的女孩,A Girl Who’s Afraid Of Touching People,,,,['Movie'],1,Finished Airing,"Jun 17, 2019",,,"None found,","None found,","None found,",Original,,,,4 min.,PG-13 - Teens 13 or older,5.53,#12035,#19541,310,0,136,"You see a girl or you don't. At least you know she's afraid of touching people. Now she's going on a journey to overcome her fear from the past to the present, from the pain to the relief. (Source: TIAF)",[],Haipa Bei Peng Chu de Nuhai,,['Drama'],
221,,映画 おしりたんてい カレーなる じけん,,,,,['Movie'],1,Finished Airing,"Apr 26, 2019",,,"None found,","None found,","None found,",Picture book,"['Comedy', 'Fantasy', 'Mystery']",,['Kids'],30 min.,PG - Children,[],#20885,#20425,262,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Oshiri Tantei Movie 1: Curry Naru Jiken,,,
222,,映画 爆釣バーハンター 謎のバーコードトライアングル！爆釣れ！神海魚（しんかいぎょ）ポセイドン,,,,,['Movie'],1,Finished Airing,"Apr 26, 2019",,,"None found,","None found,",['Toei Animation'],['Manga'],,,['Kids'],21 min.,PG - Children,[],#16784,#20536,255,0,,"Movie of Bakutsuri Bar Hunter, screened via Toei Manga Matsuri.",[],Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon,,['Adventure'],
223,,鱼生,Selfish,,,,['Movie'],1,Finished Airing,"Apr 29, 2019",,,"None found,","None found,","None found,",Original,"['Drama', 'Gourmet']",['Anthropomorphic'],,2 min.,PG-13 - Teens 13 or older,[],#16138,#20743,243,0,,"In an izakaya, a chef notices a group of special guests. He decides to serve them a variety of signature dishes... Selfish talks a story about human beings are consuming delicious seafood, but sea animals are suffering from the trash we make — not only do we eat them but also make their living environment poisonous and miserable. (Source: YouTube)",[],Yu Sheng,,,
224,"Jug-eum-ui Sang-in, 죽음의 상인",死の商人,The Death Vendor,,,,['Movie'],1,Finished Airing,"May 30, 2019",,,['Geidai Animation'],"None found,","None found,",Original,"['Drama', 'Supernatural']",,,5 min.,PG-13 - Teens 13 or older,6.11,#9309,#20745,243,0,107,"One day a boy encounters a street vendor who sells chicks. Even the boy knows these birds will die very soon. To his eyes, the man is selling none other than death itself. (Source: IMDB)",[],Shi no Shounin,,,
225,Eiga Uchi no 3 Shimai,えいが うちの3姉妹,,,,,['Movie'],1,Finished Airing,"Apr 26, 2019",,,"None found,","None found,",['Toei Animation'],Unknown,"['Comedy', 'Slice of Life']",,['Kids'],15 min.,G - All Ages,[],#15099,#21395,207,0,,"""An animated version of a super child-rearing essay blog. The cute three sisters Fu, Su, and Chi, along with their mom and dad, have a lot of interesting things going on in their ""happy-go-lucky"" daily lives."" (Source: Offical Website)",[],Uchi no 3 Shimai Movie,,,
226,,潜艇总动员：外星宝贝计划,Happy Little Submarine: Space Pals,,,,['Movie'],1,Finished Airing,"Jun 1, 2019",,,['Splash Entertainment'],"None found,","None found,",Unknown,,,['Kids'],1 hr. 20 min.,PG - Children,[],#21214,#22153,169,0,,"Under Professor Penguin and Mayor Seal’s misguided rules, the undersea society is convinced that ""Aliens are harmful."" But when Olly stumbles upon a little alien named Wugu, who comes to Earth for a visit and gets lost from his family, it’s Olly to the rescue. During their journey, Olly realizes that aliens are not dangerous at all, but in fact, quite friendly. Now Olly and his friends must keep Professor Penguin from executing his evil plans in order to help Wugu find a way home. (Source: Splash Entertainment)","['Sequel (Movie) Qian Ting Zong Dong Yuan 8: Di Xin Youji', '']",Qian Ting Zong Dong Yuan: Wai Xing Baobei Jihua,,['Adventure'],
227,,プラネタリウム　ちびまる子ちゃん それでも地球はまわっている,,,,,['Movie'],1,Finished Airing,"Jun 1, 2019",,,"None found,","None found,","None found,",['Manga'],"['Comedy', 'Sci-Fi']",['Space'],['Kids'],29 min.,G - All Ages,[],#21063,#22469,155,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Planetarium Chibi Maruko-chan: Soredemo Chikyuu wa Mawatteiru,,,
228,Me and the Magnet and A Dead Friend,我和吸铁石和一个死去的朋友,Me and my Magnet and my Dead Friend,,,,['Movie'],1,Finished Airing,"Jun 10, 2019",,,"None found,","None found,","None found,",Original,,,,13 min.,PG-13 - Teens 13 or older,[],#15308,#22886,140,0,,"When I recalled my childhood, a magnet that accompanied me to grow up and a dead friend was the symbol of my past years. I tied the magnet to the trousers and pulled it out all day. The magnet could suck the iron on the road. Blocks or coins make me very happy. Until I met the friend who wanted to fly to the universe, he was as fat as I was, and then he accidentally fell into the water and died. My childhood was over. (Source: YouTube)",[],Wo He Xitieshi He Yige Siqu de Pengyou,,['Drama'],
229,,隱匿的方寸空間,Hidden Zone,,,,['Movie'],1,Finished Airing,"Jun 30, 2019",,,"None found,","None found,","None found,",Original,,,,9 min.,PG-13 - Teens 13 or older,[],#16058,#23172,131,0,,Hidden Zone is about the self-presentation manners of an individual in a group. The animation ends with the protagonist opening up his heart to deliver the core of this creation - show your true self. (Source: IMDB),[],Yinni De Fangcun Kongjian,,['Drama'],
230,,뽀로로 극장판 보물섬 대모험,Pororo: Treasure Island Adventure,,,,['Movie'],1,Finished Airing,"Apr 25, 2019",,,"None found,","None found,",['Ocon Studio'],Original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids'],1 hr. 19 min.,PG - Children,[],#21118,#23258,128,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Pororo Movie: Bomulseom Daemoheom,,,
231,,白露,The Six,,,,['Movie'],1,Finished Airing,"Jun 11, 2019",,,"None found,","None found,",['Congrong Film'],Original,,,,5 min.,PG-13 - Teens 13 or older,[],#16762,#23550,121,0,,"A man, a woman and a crane, in six repeating scenes. (Source: IMDB)",[],Bailu,,['Drama'],
232,,悟空奇遇记,WuKong's Christmas Adventure,,,,['Movie'],1,Finished Airing,"May 1, 2019",,,"None found,","None found,","None found,",Novel,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 28 min.,G - All Ages,[],#15392,#24227,107,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Wukong Qiyu Ji,,,
233,,青蛙王子历险记,Frog Prince Adventures,,,,['Movie'],1,Finished Airing,"Apr 5, 2019",,,"None found,","None found,","None found,",Book,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 21 min.,PG - Children,[],#21278,#24369,104,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Qingwa Wangzi Lixian Ji,,,
234,Gongfu Si Xia: Yong Chuang Digong,功夫四侠：勇闯地宫,Four Warriors: The Underworld,,,,['Movie'],1,Finished Airing,"Apr 5, 2019",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids'],1 hr. 15 min.,PG - Children,[],#19664,#24423,103,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (Movie) Kung Fu Si Xia', '']",Kung Fu Si Xia: Yong Chuang Digong,,,
235,,猫公主苏菲,Cat Princess,,,,['Movie'],1,Finished Airing,"May 1, 2019",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids'],1 hr. 18 min.,PG - Children,[],#20017,#24426,103,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Mao Gongzhu Su Fei,,,
236,,天池水怪,The Tianchi Monster,,,,['Movie'],1,Finished Airing,"Jun 19, 2019",,,"None found,","None found,","None found,",Unknown,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 27 min.,G - All Ages,[],#14864,#24545,101,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Tianchi Shuiguai,,,
237,,空天战队之星兽大战,,,,,['Movie'],1,Finished Airing,"May 18, 2019",,,"None found,","None found,","None found,",Unknown,"['Action', 'Adventure', 'Sci-Fi']",,['Kids'],1 hr. 26 min.,PG - Children,[],#19516,#24804,97,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Kong Tian Zhandui: Zui Xing Shou Dazhan,,,
238,,秋实,Harvest,,,,['Movie'],1,Finished Airing,"Jun 20, 2019",,,"None found,","None found,","None found,",Unknown,,,,5 min.,PG-13 - Teens 13 or older,[],#21291,#25178,92,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Qiushi,,['Drama'],
239,,りさいくるずー,,,,,['Movie'],1,Finished Airing,"Apr 26, 2019",,,['Toei Animation'],"None found,","None found,",Original,"['Adventure', 'Comedy']",,['Kids'],11 min.,G - All Ages,[],#21328,#25693,85,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Recycle Zoo,,,
240,"One Punch-Man 2, One-Punch Man 2, OPM 2",ワンパンマン2ndシーズン記念スペシャル,One Punch Man Season 2 Commemorative Special,One Punch Man Staffel 2 Folge 0,One Punch Man Temporada 2 Episodio 0,One Punch Man Saison 2 Épisode 0,['TV Special'],1,Finished Airing,"Apr 3, 2019",,,"None found,",['VIZ Media'],['J.C.Staff'],['Web manga'],"['Action', 'Comedy']",,['Seinen'],24 min.,R - 17+ (violence & profanity),7.04,#4222,#2783,"69,433",94,28591,One Punch Man 2nd Season's commemorative recap special.,"['Sequel (TV) One Punch Man 2nd Season', '']",One Punch Man 2nd Season Commemorative Special,"['Parody', 'Super Power']",,
241,"JoJo no Kimyou na Bouken: Ougon no Kaze - Inizio del vento aureo, JoJo's Bizarre Adventure: Golden Wind - Determinazione, JoJo no Kimyou na Bouken Episode 13.5, JoJo no Kimyou na Bouken Episode 21.5, JoJo no Kimyou na Bouken Episode 28.5",ジョジョの奇妙な冒険 黄金の風 Recaps,JoJo's Bizarre Adventure: Golden Wind Recaps,"Jojo's Bizarre Adventure Golden Wind, Folge 13.5, 21.5 & 28.5","JoJo`s Bizarre Adventure: Golden Wind Episodios 13.5, 21.5 y 28.5","Jojo's Bizarre Adventure Golden Wind, Épisode 13.5, 21.5 & 28.5",['TV Special'],3,Finished Airing,"Jan 5, 2019 to May 4, 2019",,,"['Warner Bros. Japan', 'Shueisha']",['VIZ Media'],['David Production'],['Manga'],"['Action', 'Adventure']",['Super Power'],['Shounen'],23 min. per ep.,R - 17+ (violence & profanity),7.33,#2655,#3150,"54,875",616,25831,Recaps of the JoJo no Kimyou na Bouken: Ougon no Kaze series.,[],JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,,,
242,You Never Let Us Down / Always Growing Closer / Let's Change You Into This! / I'm Your Big Sister,私に天使が舞い降りた！,Wataten! an Angel Flew Down to Me Episode 13,,,,['Special'],1,Finished Airing,"May 24, 2019",,,"None found,","None found,",['Doga Kobo'],['4-koma manga'],,,,22 min.,PG-13 - Teens 13 or older,7.26,#3070,#4162,"32,382",23,17172,"Hinata Hoshino, Hana Shirosaki, and Noa Himesaka are off to the countryside for a camping trip. At Hinata's behest, her elder sister, Miyako, reluctantly tags along. Seeing how gloomy Miyako is, the trio do their best to get her to enjoy herself too. Besides the camping trip, Watashi ni Tenshi ga Maiorita! Special contains three more short stories of the girls. Although their lives seem normal, one thing is certain: there is definitely no shortage of cuteness here! [Written by MAL Rewrite]","['Adaptation (Manga) Watashi ni Tenshi ga Maiorita!', '']",Watashi ni Tenshi ga Maiorita! Special,"['CGDCT', 'Otaku Culture']",['Comedy'],
243,Pop Team Epic (2019),ポプテピピック　ＴＶスペシャル,Pop Team Epic TV Special,Pop Team Epic TV Special,,Pop Team Epic TV Special,['TV Special'],2,Finished Airing,"Apr 1, 2019",,,['AC-Bu'],['Sentai Filmworks'],['Kamikaze Douga'],['4-koma manga'],"['Avant Garde', 'Comedy']",['Parody'],,11 min. per ep.,PG-13 - Teens 13 or older,7.34,#2649,#4619,"25,806",15,9819,"Episode 13 and 14 of Poputepipikku. The special has four versions shown on four different broadcasters: Tokyo MX (Blue Dragon ver.), Nico Nico Douga (Vermilion Bird ver.), Abema TV Anilive (White Tiger ver.) and Abema TV Pop Team Epic Channel (Black Tortoise ver.). Each version has a unique combination of seiyuus. (Source: AniDB)","['Prequel (TV) Poputepipikku', 'Adaptation (Manga) Poputepipikku']",Poputepipikku TV Special,,,
