,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
139,"Qin's Moon: Nine Songs of the Moving Heavens, The Legend of Qin: Nine Songs of the Sky",秦时明月 姐妹篇：天行九歌,,,,,['ONA'],60,Finished Airing,"Mar 10, 2016 to Jul 5, 2018",,,"None found,","None found,",['Sparkly Key Animation Studio'],Original,"['Action', 'Fantasy']","['Historical', 'Martial Arts']",,15 min. per ep.,PG-13 - Teens 13 or older,6.91,#4770,#11853,"2,035",8,482,"Facing the threat of the Qin State, danger seems to lurk within the Han State, which is known as the weakest out of the Seven States. Unknown to the Han Emperor, that very threat is the Great General of Han, Ji Wuye. Working under the Great General are the Four Fearful Warriors of Nightfall. Each four specialized in military, finance, politics, and espionage. In hopes of creating a new Han State, Quicksand was formed by Han Fei, the ninth prince of the Han. With Wei Zhuang, Zhang Liang, Zinü, and Nong Yu, they support the Prince in realizing the goal of Quicksand while being drawn into a whirlpool of power named “world”. (Source: wikipedia)","['Sequel (ONA) Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season', '']",Qin Shi Mingyue: Tian Xing Jiu Ge,,,
140,"Confidence, Conviction",確信,Hunch,,,,['ONA'],1,Finished Airing,"Mar 28, 2016",,,"None found,","None found,","None found,",Original,,,,3 min.,PG - Children,5.83,#10751,#12200,"1,818",8,676,A musical anime promoting motivation for LGBT teens. The focus of the short is on a young man and his struggling affection towards his male classmates.,[],Kakushin,['Music'],['Boys Love'],
141,,MILPOM★,,,Milpom,,['ONA'],6,Finished Airing,"Sep 5, 2015 to Sep 29, 2017",,,"None found,","None found,",['Bandai Namco Pictures'],Original,,,,6 min. per ep.,PG-13 - Teens 13 or older,5.10,#13092,#12795,"1,501",6,564,"The story takes place in a certain ordinary town where it is natural for everyone to wear an animal costume head. It depicts the everyday life of the main character MILPOM and her friends who live there, filled with the essence of Kawaii and a little bit cynical girls. (Source: Crunchyroll)",[],MILPOM★,,['Comedy'],
142,Onara Gorou Episode 0,こんにちは おなら吾郎,,,,,['ONA'],1,Finished Airing,"Mar 14, 2016",,,"None found,","None found,","None found,",Original,,,,2 min.,PG - Children,4.17,#13741,#12959,"1,424",2,660,"Serves as an ""episode 0"" to the July 2016 television series. It introduces the characters and concept of the show.","['Sequel (TV) Onara Gorou', '']",Konnichiwa Onara Gorou,,['Comedy'],
143,,ジュエルペット あたっくちゃんす!?,,,,,['ONA'],3,Finished Airing,"Feb 19, 2016 to May 30, 2016",,,['Sanrio'],"None found,",['AIC Project'],Original,"['Comedy', 'Fantasy']",,,4 min. per ep.,PG - Children,5.68,#11451,#13416,"1,251",1,321,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Jewelpet: Attack Chance!?,['Mahou Shoujo'],,
144,,京都アニメーション公式Twitter いつも ありがとう,,,,,['ONA'],1,Finished Airing,"Mar 17, 2016",,,"None found,","None found,",['Kyoto Animation'],Original,,,,23 sec.,G - All Ages,5.60,#11808,#13652,"1,179",0,592,"A short animation created to celebrate Kyoto Animation reaching 50,000 Twitter followers.",[],Kyoto Animation Koushiki Twitter: Itsumo Arigatou,,['Slice of Life'],
145,The Legend of Super Normal City Kashiwa,超普通都市カシワ伝説,,,,,['ONA'],10,Finished Airing,"Feb 13, 2016 to Apr 26, 2019",,,"None found,","None found,",['Super Normal Studio'],Original,"['Comedy', 'Fantasy']",,,6 min. per ep.,G - All Ages,5.17,#12978,#14386,963,0,229,"A gag anime set in Kashiwa, featuring high school girls and mysterious creatures. (Source: Fandom wiki)","['Sequel (ONA) Chou Futsuu Toshi Kashiwa Densetsu Z', '']",Chou Futsuu Toshi Kashiwa Densetsu,,,
146,,太乙仙魔录之灵飞纪,Magical Legend: Rise to Immortality,,,,['ONA'],26,Finished Airing,"Mar 8, 2016 to Oct 4, 2016",,,"None found,","None found,",['Dancing CG Studio'],Original,"['Action', 'Adventure', 'Fantasy']","['Historical', 'Martial Arts']",,15 min. per ep.,PG-13 - Teens 13 or older,[],#14671,#14831,852,4,,"Qingcheng Mountain was destroyed and Xuanmen (Profound Gate) suffered a great calamity. Qing Yu's Altar Master Xing Xiang Zi ordered Zhu Dian's reincarnation, Leng Shuangning, to go to Kunlun and fight the Demon Army. The magic power was in the air, and the hidden feeling was bewildering. As the two of them boarded Kunlun, Black Hand was planning something behind the scenes... (Source: Bigbloom)","['Sequel (ONA) Tai Yi Xian Mo Lu: Ling Fei Ji II', '']",Tai Yi Xian Mo Lu: Ling Fei Ji,,,
147,,双月之城,Twin Moons,,,,['ONA'],13,Finished Airing,"Mar 30, 2016 to Sep 8, 2016",,,"None found,","None found,","None found,",Original,,,,15 min. per ep.,PG-13 - Teens 13 or older,6.02,#9794,#14938,826,0,145,"In the year 2200, a new Cold War between two forces is set to end with a peace treaty. However, one side is hiding a dark secret, which results in numerous tragedies in the following months. In the wake of a crisis, a paramilitary team is founded to steal information at the center of the conflict.",[],Shuang Yue Zhi Cheng,['Military'],['Sci-Fi'],
148,,ヒストリカル,,,,,['ONA'],1,Finished Airing,"Feb 1, 2016",,,"None found,","None found,",['Rabbit Machine'],Original,,,,12 min.,PG-13 - Teens 13 or older,5.65,#11623,#15203,762,0,220,A highschool girl encounters a rabbit like creature who sends her back in time.,[],Historical,['Historical'],['Adventure'],
149,,なぜなに!?アスタリスク,,,,,['ONA'],8,Finished Airing,"Jan 15, 2016 to Mar 4, 2016",,,"None found,","None found,","None found,",['Light novel'],,,,1 min. per ep.,PG-13 - Teens 13 or older,5.51,#12088,#16721,534,0,176,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Naze Nani!? Asterisk,,['Fantasy'],
150,Brave Adventure,勇者大冒险第二季,,,,,['ONA'],25,Finished Airing,"Mar 25, 2016 to Oct 14, 2016",,,['Tencent Animation & Comics'],"None found,",['CG Year'],Original,"['Adventure', 'Fantasy']",,,16 min. per ep.,PG-13 - Teens 13 or older,[],#16079,#17653,446,0,,Second season of Yong Zhe Da Maoxian. Scattered throughout the world is proof of an advanced prehistoric civilization. There exist those who desperately want to learn more about these ancient people. The series follows people who set out on an adventure to uncover the truth.,"['Prequel (ONA) Yong Zhe Da Maoxian', '']",Yong Zhe Da Maoxian 2nd Season,,,
151,,宇宙ネコ マードックの冒険,Space Cat: The Adventures of Mardock,,,,['ONA'],4,Finished Airing,"Mar 29, 2016 to Jul 21, 2016",,,['Craftar Studios'],"None found,",['Asura Film'],Original,"['Adventure', 'Comedy']",,,2 min. per ep.,G - All Ages,5.52,#12059,#17750,438,0,150,Mardock and his friend Chewy traverse the universe and solve problems from planet to planet.,[],Uchuu Neko: Mardock no Bouken,['Space'],,
152,Oniku Daisuki! Zeushi-kun (3-ki): Suteki na Hamburger,おにくだいすき! ゼウシくん（3期）「すてきなハンバーグ」,,,,,['ONA'],1,Finished Airing,"Feb 10, 2016",,,"None found,","None found,",['DLE'],Original,"['Comedy', 'Gourmet']",,,4 min.,G - All Ages,5.75,#11169,#17867,429,0,133,New Oniku Daisuki! Zeushi-kun episode.,"['Prequel (ONA) Oniku Daisuki! Zeushi-kun 2nd Season', '']",Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,,,
153,Three Swordsman: Half Face,三剑豪之半面人,,,,,['ONA'],12,Finished Airing,"Mar 16, 2016 to Jun 1, 2016",,,"None found,","None found,","None found,",Original,"['Action', 'Adventure', 'Fantasy', 'Romance']",,,13 min. per ep.,None,[],#13866,#18148,407,2,,"This animation epic tells the story of the guardians of the ""Heavenly Martial Treasure"" of Genghis Khan, who protected it during the ""Tumu Crisis"" in the Ming Dynasty. After the massacre of the guardians in one night, the young lord Wuyunzong, the sole survivor of the guardians, seeks revenge and searches for the treasure. Along the way, he encounters a series of thrilling adventures involving pursuit and growth, love and friendship, conspiracy and betrayal. (Source: TMDB)",[],San Jian Hao Zhi Ban Mian Ren,['Martial Arts'],,
154,Letter to the Future: Midway Along the Path,みらいへの手紙~この道の途中から~,,,,,['ONA'],2,Finished Airing,"Feb 15, 2016 to Mar 6, 2017",,,"None found,","None found,",['Gaina'],Original,,,,15 min. per ep.,G - All Ages,[],#17842,#18176,407,0,,Gainax's Fukushima-based animation studio is working on a project for Fukushima Prefecture which will highlight the area's recovery efforts since the 2011 Touhoku earthquake and tsunami and the disaster at the Fukushima Daiichi Nuclear Power Plant. (Source: Crunchyroll),[],Mirai e no Tegami: Kono Michi no Tochuu kara,['Music'],['Drama'],
155,"april12, Minna de Otsukai",弱いロボットと10のストーリー Project,,,,,['ONA'],2,Finished Airing,"Mar 22, 2016",,,"None found,","None found,","None found,",Original,,,['Kids'],1 min. per ep.,G - All Ages,5.57,#11896,#18916,350,0,149,"The project is inspired by ""weak robot"", it is a project to produce 10 stories to think about the ""friendly relations"" between the robot and the human. Recruiting from 1 to 10 pieces of comics/short stories with an original robot focus, two of the best works would receive an animated short. (Source: Official Vimeo channel)",[],Yowai Robot to 10 no Story Project,,,
156,"Oh! Kuyuujuuroku-kku, Oh! Clock",OH!96ック,Oh! Crock,,,,['ONA'],1,Finished Airing,"Jan 4, 2016",,,"None found,","None found,","None found,",Original,,,,57 sec.,G - All Ages,5.43,#12331,#19029,343,0,138,A Takaharu Shimizu original work about different hours of the day and what you do during them.,[],Oh! 96-kku,['Music'],['Slice of Life'],
157,How to make Mietchi Cuisine Hachis Parmentier,『MIETCHI CUISINE』アッシ・パルマンティエ / Hachis parmentier の作り方,,,,,['ONA'],1,Finished Airing,"Mar 31, 2016",,,"None found,","None found,","None found,",Original,,,,4 min.,G - All Ages,[],#17767,#22047,173,0,,"A cooking show-style animation produced in collaboration with Mietchi Cuisine. A fun introduction to how to make ""Hachis Parmentier,"" one of the typical French home cooking.",[],Mietchi Cuisine,,['Gourmet'],
158,,暴走恐怖故事 第四季,,,,,['ONA'],26,Finished Airing,"Mar 15, 2016 to ?",,,"None found,","None found,","None found,",Unknown,"['Horror', 'Suspense']",,,6 min. per ep.,PG-13 - Teens 13 or older,[],#19499,#22353,160,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Baozou Kongbu Gushi 3rd Season', 'Sequel (ONA) Baozou Kongbu Gushi 5th Season']",Baozou Kongbu Gushi 4th Season,,,
159,Qin Shi Mingyue: 2016 Chinese New Year Special,秦时明月2016春节特别篇,,,,,['ONA'],1,Finished Airing,"Feb 4, 2016",,,"None found,","None found,",['Sparkly Key Animation Studio'],Novel,,,,7 min.,PG-13 - Teens 13 or older,[],#18788,#22836,142,0,,An episode that was released to celebrate Chinese New Year.,[],Qin Shi Mingyue:  Chunjie Tebie Pian,,['Slice of Life'],
160,,Levity,,,,,['ONA'],1,Finished Airing,"Jan 11, 2016",,,"None found,","None found,","None found,",Original,,,,1 min.,G - All Ages,[],#17319,#23319,127,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Levity,['Music'],['Avant Garde'],
161,,ありんこヘポーふたりのひみつきちー,Ant Hepo,,,,['ONA'],1,Finished Airing,"Mar 24, 2016",,,"None found,","None found,",['Studio Nanahoshi'],Original,,,['Kids'],2 min.,G - All Ages,[],#19258,#23363,126,0,,"Ant Hepo and Ladybug Popo run around the ""two secret places"" made of leaves and branches! (Source: YouTube, translated)",[],Arinko Hepo: Futari no Himitsu Kichi,['Anthropomorphic'],['Fantasy'],
162,Cong Ming De Shun Liu,聪明的顺溜,Eagle Boy,,,,['ONA'],52,Finished Airing,"Mar 7, 2016 to ?",,,"None found,","None found,","None found,",Original,"['Action', 'Adventure', 'Sci-Fi']",,,13 min. per ep.,PG-13 - Teens 13 or older,[],#20056,#23831,115,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (TV) Congming De Shunliu 2nd Season', '']",Congming De Shunliu,['Military'],,
163,,스푸키즈 시즌2,,,,,['ONA'],23,Finished Airing,"Feb 10, 2016 to Aug 17, 2016",,,"None found,","None found,",['Keyring'],Original,"['Comedy', 'Supernatural']",,['Kids'],3 min. per ep.,PG - Children,[],#14576,#23935,113,0,,The second season of Spookiz.,"['Prequel (ONA) Spookiz', 'Sequel (ONA) Spookiz 3rd Season']",Spookiz 2nd Season,,,
164,Boomguy,暴基枪手,,,,,['ONA'],13,Finished Airing,"Mar 4, 2016 to Aug 24, 2016",,,"None found,","None found,","None found,",Game,,,,9 min. per ep.,PG-13 - Teens 13 or older,[],#19452,#23885,114,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (ONA) Bao Ji Qiangshou: AK Xiyou', '']",Bao Ji Qiangshou,['Parody'],['Comedy'],
165,,国魂,,,,,['ONA'],1,Finished Airing,"Feb 22, 2016",,,"None found,","None found,","None found,",['Manga'],,"['Historical', 'Military']",,9 min.,R - 17+ (violence & profanity),[],#20945,#24047,111,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Guo Hun,,,
166,,茶啊二中男寝501,,,,,['ONA'],20,Finished Airing,"Feb 25, 2016 to ?",,,"None found,","None found,","None found,",Original,,,['Kids'],5 min. per ep.,G - All Ages,[],#19794,#24345,105,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Cha A Er Zhong: Nan Qin 501,['School'],['Comedy'],
167,,火线传奇,,,,,['ONA'],11,Finished Airing,"Mar 11, 2016 to ?",,,"None found,","None found,","None found,",Unknown,"['Action', 'Comedy']",,,12 min. per ep.,R+ - Mild Nudity,[],#21426,#24372,104,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (ONA) Huoxian Chuanqi 2nd Season', '']",Huoxian Chuanqi,,,
168,Juhua Xiao Dianzhi You Shen Me 2nd Season,有神么 第二季,,,,,['ONA'],10,Finished Airing,"Feb 19, 2016 to ?",,,"None found,","None found,","None found,",['Manga'],"['Comedy', 'Fantasy']",,,10 min. per ep.,PG-13 - Teens 13 or older,[],#16105,#24487,102,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) You Shen Me', '']",You Shen Me 2nd Season,,,
169,,一雪,First Kill,,,,['ONA'],57,Finished Airing,"Jan 5, 2016 to Nov 2, 2016",,,"None found,","None found,","None found,",Unknown,,,,3 min. per ep.,R - 17+ (violence & profanity),[],#16036,#24812,97,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Yi Xue,,['Comedy'],
170,,段子狗日记,,,,,['ONA'],71,Finished Airing,"Jan 28, 2016 to Sep 1, 2016",,,"None found,","None found,","None found,",Original,,,,30 sec. per ep.,PG-13 - Teens 13 or older,[],#20444,#25150,93,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Duanzi Gou Riji,,['Comedy'],
171,,吃饭睡觉打豆豆 神经豆,,,,,['ONA'],11,Finished Airing,"Jan 12, 2016 to Feb 23, 2016",,,"None found,","None found,","None found,",Original,,,,4 min. per ep.,PG-13 - Teens 13 or older,[],#19917,#25144,93,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (ONA) Chifan Shuijiao Da Dou Dou: Dou Te Me Hei', '']",Chifan Shuijiao Da Dou Dou: Shenjing Dou,['Anthropomorphic'],['Comedy'],
172,,郑义门,,,,,['ONA'],12,Finished Airing,"Mar 7, 2016 to Mar 18, 2016",,,"None found,","None found,","None found,",Book,,,['Kids'],12 min. per ep.,G - All Ages,[],#16273,#25246,91,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Zheng Yi Men,['Historical'],,
173,"Uribo Short Animation, Uribo: Sora no Tomodachi, Uribo: House & Sapon",URIBO,,,,,['ONA'],2,Finished Airing,"Jan 7, 2016 to Sep 19, 2018",,,"None found,","None found,","None found,",Original,"['Adventure', 'Slice of Life']",,,1 min. per ep.,G - All Ages,[],#15158,#25346,90,0,,A couple short films by Sovat Theatre used as workshop demonstrations and posted to Sovat Theater's YouTube channel for public play.,[],Uribo,,,
